CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_2_1,FC_2_C4_0_/_/_0,LeafAC_C4_C4_1,na_in_N3,ms,C4_2_C4_2_1,na_ex_S2,LeafAC_O2_N3_2,C4_2_C4_2_2,LeafAC_O2_C4_2,FC_88_P5_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_N3_2_1,FC_40_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,bd_in_2,FC_50_N3_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_22_C4_0_F1_1_/_1_/_0_0,na_ex_S6,FC_23_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_4_C4_0_O2_1_/_2_/_0_0,FC_19_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_106_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_58_C4_0_S2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_S2_1,FC_39_N3_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,C4_2_N3_3_1,FC_25_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_77_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_4,FC_42_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,C4_2_N3_2_2,LeafAC_C4_C4_2,FC_209_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
6915,0.0357143,0.0,0.125,0.0,0.0,0.0,0.0,0.333333,0.0,0.0526316,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3826,0.5,0.0,0.125,0.0,0.0,0.0,0.3,0.0,0.2,0.128728,0.190476,0.0,0.0,0.25,0.5,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
12291,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.022807,0.190476,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.0,0.0,0,0
6115,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822055,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7431,0.178571,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.228896,0.0,0.0,0.0,0.0,0.75,0,0.0,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.25,0.666667,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3606,0.5,0.0,0.25,0.0,0.0,0.0,0.2,0.333333,0.0,0.0746867,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
9259,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.129825,0.0952381,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0
10597,0.607143,0.0,0.125,0.0,0.0,0.0,0.4,0.166667,0.0,0.0947368,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
12424,0.892857,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0986355,0.380952,0.0,0.0,1.0,0.0,0,0.0,0.0,0.923077,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
17581,0.214286,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21193,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.666667,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14202,0.714286,0.0,0.25,0.0,0.333333,0.0,0.1,0.833333,0.0,0.078225,0.0952381,0.0,0.0,0.125,0.75,0,0.0,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.6,0.0,0.0,0,0
31260,0.0357143,0.0,0.125,0.0,0.0,0.0,0.0,0.333333,0.0,0.0206628,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
638088,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0920378,0.190476,0.0,0.0,0.625,0.0,0,0.0,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.033795,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8482,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.2,0.161988,0.047619,0.0,0.0,0.125,0.25,0,0.2,0.0,0.230769,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6944,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.131889,0.0952381,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3346,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.0,0.163667,0.0,1.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
8133,0.107143,0.0,0.125,0.333333,0.666667,0.0,0.0,0.166667,0.0,0.0373206,0.047619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0.0,0,0
3893,0.321429,0.0,0.125,0.333333,0.0,0.0,0.0,0.166667,0.0,0.033795,0.380952,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2949,0.642857,0.0,0.125,0.0,0.0,0.0,0.3,0.333333,0.2,0.0765182,0.142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0.0,0,0.6,0.0,0.5,0,0
1674,0.714286,0.0,0.0,0.0,0.0,0.0,0.8,0.166667,0.0,0.103272,0.142857,0.0,0.0,0.375,0.0,0,0.0,0.0,0.692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5839,0.642857,0.0,0.25,0.0,0.0,0.0,0.1,0.166667,0.0,0.0830409,0.142857,0.0,0.0,0.0,0.75,0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
12382883,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.106836,0.0,0.5,0.0,0.0,0.0,0,0.6,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
41381,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.2,0.164912,0.0,0.0,0.666667,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,1,1
3025,0.5,0.0,0.0,0.333333,0.333333,0.25,0.4,0.5,0.6,0.0719948,0.190476,0.0,0.0,0.125,0.25,0,0.4,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
36679,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.2,0.0681552,0.047619,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
12136,0.25,0.0,0.0,0.0,0.333333,0.0,0.1,0.0,0.0,0.114035,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2581,0.464286,0.1,0.125,0.0,0.0,0.0,0.5,0.166667,0.2,0.158574,0.0,0.0,0.0,0.25,0.25,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10864,0.321429,0.0,0.0,0.333333,0.0,0.0,0.1,0.166667,0.0,0.0414555,0.190476,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
62210,0.464286,0.1,0.0,0.0,0.0,0.0,0.2,0.166667,0.2,0.218772,0.047619,0.0,0.666667,0.125,0.0,0,0.0,0.0,0.461538,0.0,0.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
3778,0.321429,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.4,0.0796992,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
15359,0.107143,0.0,0.0,0.0,0.0,0.0,0.2,0.5,1.0,0.0804825,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.230769,0.0,0.0,0,0.0,0.333333,0.0,0.0,0,0,0,0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7986,0.5,0.0,0.0,0.666667,0.666667,0.0,0.0,0.333333,0.0,0.0458647,0.428571,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3830,0.357143,0.0,0.0,0.0,0.333333,0.75,0.4,0.0,1.0,0.150877,0.047619,0.0,0.0,0.125,0.0,0,0.8,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0
10788,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.148292,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.428571,0.0,0,0.0,0.0,0.0,0,0
17517,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.0,0.0826376,0.0952381,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
12310947,0.428571,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340891,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.6,0.0,0.0,0,0
31236,0.25,0.0,0.125,0.0,0.333333,0.0,0.1,0.0,0.0,0.0912281,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0.0,0,0
12486,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10399,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.030941,0.238095,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6295,0.464286,0.2,0.0,0.0,0.0,0.0,0.2,0.333333,0.0,0.118246,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
34192,0.285714,0.1,0.0,0.0,0.0,0.0,0.1,0.333333,0.2,0.13136,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11380,0.107143,0.1,0.0,0.0,0.0,0.0,0.2,0.666667,1.0,0.0932195,0.0,0.0,0.0,0.0,0.0,0,0.6,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
453251,0.428571,0.0,0.0,0.0,0.0,0.0,0.4,0.166667,0.6,0.110217,0.142857,0.0,0.0,0.25,0.25,0,0.2,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
785,0.214286,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.124812,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5281,0.535714,0.0,0.125,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0270677,0.666667,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
19596,0.357143,0.0,0.0,0.0,0.0,0.0,0.2,0.166667,0.6,0.152528,0.047619,0.0,0.0,0.125,0.0,0,0.6,0.0,0.461538,0.0,0.0,0,0.0,0.333333,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
16882,0.392857,0.0,0.0,0.333333,0.666667,0.0,0.2,0.5,0.2,0.0633041,0.142857,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
5325,0.357143,0.0,0.0,0.0,0.0,0.25,0.2,0.166667,0.6,0.157895,0.047619,0.0,0.0,0.25,0.0,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
161366,0.535714,0.0,0.125,0.0,0.0,0.0,0.3,0.0,0.4,0.13183,0.190476,0.0,0.0,0.5,0.5,0,0.2,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
104926,0.642857,0.2,0.0,0.0,0.0,0.0,0.3,0.333333,0.0,0.172975,0.0952381,0.0,0.0,0.375,0.25,0,0.0,0.0,0.461538,0.0,0.5,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
3767,0.214286,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.2,0.131889,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
9975095,0.535714,0.0,0.125,0.0,0.0,0.0,0.3,0.0,0.4,0.140685,0.047619,0.0,0.0,0.0,0.5,0,0.0,0.0,0.307692,0.0,1.0,0,0.0,0.0,0.25,0.333333,0,0,0,0,0.0,0,0.428571,0.0,0,0.0,0.0,0.0,0,0
10939286,0.607143,0.0,0.0,0.0,0.333333,0.25,0.6,0.0,0.6,0.233291,0.047619,0.0,0.0,0.125,0.0,0,0.6,0.0,0.615385,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
13763146,0.25,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.232037,0.047619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.153846,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
17287,0.214286,0.1,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.264809,0.0,0.0,0.333333,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14033075,0.464286,0.0,0.0,0.0,0.333333,0.0,0.1,0.0,0.2,0.118129,0.190476,0.0,0.0,0.25,0.75,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
84766,0.428571,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.174009,0.190476,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
85082,0.0714286,0.0,0.125,0.0,0.0,0.0,0.0,0.666667,0.2,0.0859649,0.0,0.0,0.0,0.0,0.5,0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5335,0.535714,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.155166,0.190476,0.0,0.0,0.375,0.0,0,0.2,0.0,0.615385,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.5,0,0
6657,0.0357143,0.0,0.125,0.0,0.0,0.0,0.0,0.166667,0.0,0.075,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7647,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.077193,0.238095,0.0,0.0,0.5,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
335,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.166667,0.0,0.0859649,0.0952381,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
71015,0.428571,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.136572,0.190476,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
36242,0.392857,0.2,0.0,0.0,0.0,0.0,0.1,0.333333,0.2,0.192498,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
4114,0.392857,0.0,0.0,0.0,0.333333,0.0,0.4,0.0,0.0,0.164912,0.0,0.0,0.0,0.25,0.25,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.333333,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
91773,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4,0.0778428,0.047619,0.0,0.0,0.125,0.5,0,0.2,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
518919,0.821429,0.0,0.125,0.0,0.333333,0.0,0.6,0.0,0.2,0.097385,0.142857,0.0,0.0,0.5,0.0,0,0.0,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.2,0.0,0.0,0,0
38103,0.5,0.0,0.125,0.0,0.0,0.0,0.1,0.166667,0.4,0.133905,0.142857,0.0,0.0,0.125,0.75,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6093,0.214286,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.6,0.224561,0.047619,0.0,0.333333,0.0,0.25,0,0.2,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
12397,0.428571,0.0,0.125,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0157895,0.52381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0.0,0,0
76792,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.113876,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.333333,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
755,0.785714,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.2,0.0638042,0.142857,0.0,0.0,0.0,0.5,0,0.2,0.0,0.0,0.0,0.0,0,0.5,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
185,0.107143,0.0,0.25,0.0,0.0,0.0,0.0,0.166667,0.2,0.125439,0.047619,0.0,0.0,0.0,0.75,0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4748,0.714286,0.1,0.125,0.0,0.0,0.0,0.4,0.0,0.6,0.116187,0.285714,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,0.5,0,0.0,0.0,0.0,0,0
8048,0.285714,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.033795,0.285714,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
38200,0.428571,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.589641,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
12628,0.464286,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.4,0.108772,0.238095,0.0,0.0,0.125,0.25,0,0.6,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
3286,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.177578,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
6849,0.357143,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.152632,0.142857,0.0,0.333333,0.25,0.0,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3718,0.535714,0.0,0.125,0.0,0.0,0.0,0.4,0.166667,0.2,0.123002,0.142857,0.0,0.0,0.25,0.5,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
4477,0.464286,0.2,0.125,0.0,0.0,0.0,0.2,0.0,0.2,0.244525,0.0,0.0,0.333333,0.25,0.25,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10853,0.25,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.2,0.0997494,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.230769,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
13652,0.357143,0.0,0.0,0.0,0.0,0.0,0.2,0.166667,0.0,0.077193,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
