CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,FC_11_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,ms,na_ex_O2,FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,LeafAC_O2_N3_2,C4_2_N3_3_1,na_ex_C4,FC_6_O2_0_/_/_0,C4_2_N3_2_1,FC_1_C4_0_H1_1_/_1_/_0_0,na_ex_N3,LeafAC_O2_S6_2,FC_14_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,bd_in_2,FC_63_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_S2_P5_2,FC_10_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_28_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,na_in_S2,FC_21_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,LeafAC_Br1_C4_1,na_ex_I1,LeafAC_F1_C4_1,C4_2_O2_2_1,FC_24_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,dg_3,FC_60_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_O2_P5_1,C4_2_S2_2_1,FC_57_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_41_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_O2_C4_2,dg_in_4,FC_95_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_108_C4_0_H1_1_H1_1_C4_1_H1_2_N3_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_79_C4_0_H1_1_N3_1_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0,FC_46_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,C4_4_C4_4_1,FC_38_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_O2_C4_1,LeafAC_N3_S6_1,FC_142_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_92_C4_0_H1_1_H1_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_78_C4_0_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,dg_in_2
45247,0.263158,0.0,0.047619,0.0,0.0434453,0.0869565,0.0,0.2,0.0,0.166667,0.03125,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.142857,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.294118
45249,0.263158,0.0,0.047619,0.0,0.0434453,0.0869565,0.0,0.2,0.0,0.166667,0.03125,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.142857,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.294118
93504,0.22807,0.0,0.0952381,0.1,0.0602919,0.0869565,0.0,0.1,0.0,0.0833333,0.09375,0.0833333,0.0,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.215686
70696725,0.140351,0.0833333,0.047619,0.0,0.0705408,0.130435,0.0,0.0,0.25,0.0833333,0.09375,0.0,0.0,0.0625,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
6433800,0.175439,0.0,0.0952381,0.0,0.0548717,0.173913,0.0,0.2,0.0,0.0,0.21875,0.0,0.0,0.125,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
6438112,0.350877,0.0,0.0,0.0,0.0507762,0.0434783,0.0,0.2,0.0,0.416667,0.0,0.0,0.0,0.34375,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372549
35729,0.122807,0.0833333,0.0,0.0,0.114255,0.0434783,0.0,0.1,0.0,0.0,0.03125,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
79304,0.22807,0.0,0.0,0.0,0.0588921,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3125,0.333333,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215686
6087,0.210526,0.0,0.0952381,0.0,0.07782,0.26087,0.0,0.1,0.0,0.0,0.15625,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.215686
89840,0.0877193,0.0,0.047619,0.0,0.0547196,0.0869565,0.166667,0.1,0.25,0.0,0.09375,0.0,0.125,0.03125,0.166667,0.0,0.142857,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980392
117268,0.0877193,0.0,0.190476,0.0,0.0298216,0.0869565,0.166667,0.0,0.0,0.0,0.21875,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.117647
11212,0.0877193,0.0,0.0,0.0,0.229885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0980392
674252,0.157895,0.0,0.0,0.0,0.0753551,0.0869565,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.1875,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
5354182,0.140351,0.0833333,0.0,0.0,0.114255,0.0869565,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.15625,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
11331,0.122807,0.25,0.0,0.0,0.175533,0.0869565,0.0,0.2,0.0,0.0,0.03125,0.0833333,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.117647
30881,0.157895,0.0833333,0.047619,0.0,0.0794694,0.0434783,0.0,0.1,0.0,0.0833333,0.0625,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
30888,0.157895,0.0833333,0.047619,0.0,0.0794694,0.0434783,0.0,0.1,0.0,0.0833333,0.0625,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
16747,0.0701754,0.0,0.190476,0.0,0.0350953,0.0869565,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0392157
19011,0.263158,0.0,0.0,0.0,0.0745577,0.0434783,0.0,0.2,0.0,0.0,0.0625,0.0,0.125,0.25,0.166667,0.0,0.142857,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254902
12350,0.0526316,0.0,0.047619,0.0,0.0171924,0.0,0.166667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078
8914,0.105263,0.0,0.047619,0.0,0.0124183,0.0434783,0.166667,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0784314
117215,0.122807,0.0,0.0952381,0.0,0.0461572,0.0869565,0.166667,0.0,0.0,0.0,0.1875,0.0833333,0.125,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.5,0.025,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
2265,0.140351,0.0,0.0,0.0,0.123041,0.0869565,0.0,0.0,0.25,0.0833333,0.03125,0.0,0.25,0.09375,0.166667,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215686
5816,0.140351,0.0,0.0,0.1,0.0547196,0.130435,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.09375,0.166667,0.0,0.0,0.136364,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0.5,0.0,0.117647
667492,0.140351,0.0,0.0,0.0,0.0917877,0.0434783,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.125,0.166667,0.0,0.142857,0.227273,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.137255
3048377,0.210526,0.166667,0.047619,0.0,0.0816251,0.0869565,0.0,0.2,0.0,0.333333,0.09375,0.0833333,0.0,0.15625,0.0,0.166667,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078
32322,0.140351,0.0,0.0952381,0.0,0.0435992,0.0869565,0.166667,0.0,0.0,0.0,0.125,0.0833333,0.0,0.03125,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
18384,0.22807,0.0,0.0,0.0,0.0702837,0.0869565,0.0,0.2,0.0,0.0,0.03125,0.0833333,0.0,0.3125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.235294
4933,0.122807,0.166667,0.047619,0.0,0.108795,0.0434783,0.0,0.1,0.0,0.0,0.0625,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
10518,0.192982,0.0,0.047619,0.0,0.0529429,0.130435,0.0,0.1,0.0,0.0,0.0625,0.0,0.0,0.03125,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0,0.102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215686
637758,0.157895,0.0,0.047619,0.0,0.0547487,0.0434783,0.0,0.1,0.0,0.0,0.0625,0.0,0.0,0.21875,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156863
11813,0.105263,0.0,0.047619,0.0,0.102728,0.173913,0.0,0.1,0.5,0.0,0.03125,0.0,0.0,0.09375,0.333333,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
687126,0.140351,0.0,0.0,0.0,0.0953872,0.173913,0.0,0.2,0.25,0.0,0.03125,0.0,0.0,0.15625,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.117647
5354772,0.122807,0.0,0.142857,0.0,0.0502133,0.130435,0.166667,0.1,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.230769,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
89657,0.263158,0.0833333,0.0,0.0,0.0962987,0.0869565,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254902
10090,0.280702,0.0,0.047619,0.0,0.0403223,0.0434783,0.0,0.2,0.0,0.0,0.125,0.0,0.0,0.3125,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0769231,0.25,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215686
61205,0.105263,0.0,0.0,0.0,0.144281,0.0869565,0.0,0.2,0.25,0.0,0.0,0.0833333,0.0,0.0625,0.333333,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156863
46385,0.122807,0.166667,0.0,0.0,0.161236,0.0,0.0,0.2,0.0,0.0,0.0,0.0833333,0.0,0.0625,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
8371,0.105263,0.333333,0.0,0.0,0.308479,0.0869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
737158,0.140351,0.0,0.0,0.0,0.147386,0.0869565,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.15625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.117647
15560506,0.315789,0.0,0.142857,0.1,0.0457044,0.217391,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0909091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0816327,0.0,0.0,0.0714286,0.0,0.230769,0.0,0.0,0.0,0.0,0.196078
218148,0.368421,0.0,0.0,0.0,0.0502874,0.0434783,0.0,0.4,0.0,0.416667,0.03125,0.0,0.125,0.34375,0.0,0.0,0.142857,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352941
15478,0.368421,0.0,0.0952381,0.2,0.0405817,0.173913,0.0,0.1,0.0,0.0,0.0625,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.0454545,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.183673,0.0,0.0,0.0714286,0.0,0.230769,0.0,0.0,0.0,0.0,0.27451
84517,0.210526,0.0,0.047619,0.0,0.0647913,0.0434783,0.0,0.3,0.0,0.0,0.03125,0.0,0.125,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
108721,0.140351,0.0833333,0.142857,0.0,0.06004,0.0,0.0,0.0,0.0,0.333333,0.1875,0.0,0.0,0.0,0.0,0.0,0.142857,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
10374,0.157895,0.0833333,0.0,0.0,0.103619,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.125,0.15625,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215686
25139,0.0877193,0.0,0.142857,0.0,0.0121893,0.0434783,0.166667,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0588235
40651,0.245614,0.0,0.142857,0.1,0.0403084,0.130435,0.0,0.0,0.0,0.416667,0.1875,0.0833333,0.0,0.0625,0.0,0.0,0.142857,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.122449,0.0,0.5,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.254902
23897,0.22807,0.0,0.0952381,0.0,0.0402492,0.0434783,0.0,0.0,0.0,0.25,0.09375,0.0833333,0.0,0.03125,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
97565,0.140351,0.0833333,0.0,0.0,0.0724993,0.0869565,0.0,0.0,0.25,0.0833333,0.03125,0.0,0.0,0.09375,0.166667,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156863
117208,0.0877193,0.0,0.142857,0.0,0.0435992,0.0869565,0.0,0.0,0.0,0.0,0.21875,0.0833333,0.125,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.5,0.025,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
4831,0.192982,0.0,0.047619,0.0,0.0685293,0.130435,0.0,0.2,0.0,0.25,0.09375,0.0,0.375,0.0625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.235294
13728,0.245614,0.0,0.0,0.0,0.0507532,0.0434783,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.34375,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078
23274317,0.192982,0.0,0.0,0.0,0.0539928,0.130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.230769,0.25,0.0,0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
83188,0.210526,0.0,0.0,0.0,0.0917877,0.130435,0.0,0.3,0.25,0.0,0.0,0.0,0.125,0.25,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
