CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,FC_11_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,ms,na_ex_O2,FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,LeafAC_O2_N3_2,C4_2_N3_3_1,na_ex_C4,FC_6_O2_0_/_/_0,C4_2_N3_2_1,FC_1_C4_0_H1_1_/_1_/_0_0,na_ex_N3,LeafAC_O2_S6_2,FC_14_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,bd_in_2,FC_63_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_S2_P5_2,FC_10_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_28_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,na_in_S2,FC_21_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,LeafAC_Br1_C4_1,na_ex_I1,LeafAC_F1_C4_1,C4_2_O2_2_1,FC_24_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,dg_3
45171,0.22807,0.0,0.0,0.0,0.0597193,0.0869565,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.25,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
71817,0.280702,0.0,0.0952381,0.0,0.0754672,0.173913,0.0,0.2,0.0,0.0,0.09375,0.25,0.0,0.125,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.225
6796,0.22807,0.0,0.0,0.0,0.0687821,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
4030,0.263158,0.0,0.0,0.0,0.0809891,0.130435,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
3033019,0.105263,0.0,0.142857,0.0,0.056216,0.0869565,0.166667,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
60209624,0.210526,0.0,0.047619,0.0,0.0625416,0.0869565,0.0,0.0,0.0,0.0833333,0.125,0.0,0.0,0.15625,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2123,0.0526316,0.0,0.0,0.0,0.0419671,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.5,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
70569,0.157895,0.0,0.047619,0.0,0.0496318,0.0869565,0.166667,0.0,0.0,0.166667,0.125,0.0,0.0,0.03125,0.0,0.0,0.285714,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
108744,0.122807,0.0833333,0.0,0.0,0.125007,0.0,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.125,0.333333,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
79481,0.157895,0.0,0.047619,0.0,0.0496318,0.0869565,0.166667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.285714,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
5934456,0.140351,0.0,0.0,0.0,0.0980869,0.130435,0.0,0.2,0.25,0.0833333,0.0,0.0833333,0.125,0.09375,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
23006,0.298246,0.0,0.0,0.0,0.0659854,0.130435,0.0,0.1,0.0,0.0,0.0625,0.0,0.25,0.15625,0.166667,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3039353,0.175439,0.0833333,0.0,0.0,0.097893,0.0,0.0,0.2,0.0,0.0,0.0,0.0833333,0.125,0.15625,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1
5745875,0.280702,0.0,0.047619,0.0,0.0441145,0.0869565,0.0,0.1,0.0,0.0833333,0.0625,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
441860,0.45614,0.0,0.0952381,0.2,0.0478511,0.26087,0.0,0.1,0.0,0.0,0.09375,0.25,0.0,0.1875,0.0,0.0,0.0,0.0454545,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.25
14215,0.0701754,0.0,0.142857,0.0,0.0345395,0.0434783,0.333333,0.0,0.0,0.0833333,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05
21207,0.140351,0.0,0.0952381,0.0,0.0928757,0.0869565,0.0,0.2,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
92326,0.245614,0.0,0.0952381,0.0,0.0483235,0.0434783,0.0,0.2,0.0,0.0,0.09375,0.0,0.0,0.3125,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
67222,0.192982,0.0,0.0,0.0,0.0813941,0.0434783,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
2882,0.368421,0.0,0.0,0.1,0.0985908,0.304348,0.0,0.4,0.0,0.0,0.0625,0.333333,0.0,0.25,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.117647,0.0,0.275
3048077,0.245614,0.0,0.047619,0.0,0.0317882,0.0,0.0,0.1,0.0,0.166667,0.03125,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
217614,0.140351,0.0,0.238095,0.0,0.0332955,0.0434783,0.0,0.1,0.0,0.0,0.21875,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
40206,0.192982,0.0,0.142857,0.0,0.046582,0.130435,0.0,0.0,0.0,0.0,0.21875,0.166667,0.0,0.0625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.15
43549,0.157895,0.0833333,0.047619,0.0,0.0659927,0.130435,0.0,0.0,0.25,0.0833333,0.09375,0.0,0.0,0.0625,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1
37536,0.245614,0.0,0.047619,0.0,0.087897,0.130435,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.318182,0.0,0.0,0.166667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.175
115616,0.157895,0.0,0.0952381,0.0,0.0392947,0.0869565,0.166667,0.1,0.0,0.0,0.125,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1
115617,0.157895,0.0,0.0952381,0.0,0.0392947,0.0869565,0.166667,0.1,0.0,0.0,0.125,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1
33372,0.175439,0.0,0.0952381,0.0,0.0523253,0.0869565,0.166667,0.1,0.0,0.0,0.09375,0.0833333,0.0,0.15625,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1
5357218,0.263158,0.0,0.0,0.0,0.0728902,0.130435,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.318182,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
208328,0.192982,0.0,0.047619,0.0,0.110015,0.0869565,0.0,0.1,0.0,0.0833333,0.0625,0.0,0.0,0.15625,0.0,0.0,0.142857,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.175
45026,0.263158,0.0,0.0,0.0,0.0475504,0.130435,0.0,0.2,0.0,0.0,0.03125,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125
40646,0.175439,0.0,0.238095,0.1,0.0390928,0.130435,0.0,0.0,0.0,0.0,0.25,0.0833333,0.125,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.15
5378825,0.245614,0.0,0.0,0.0,0.101523,0.173913,0.0,0.4,0.25,0.0833333,0.0,0.0833333,0.0,0.21875,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
46820,0.263158,0.0,0.0,0.0,0.0481136,0.0869565,0.0,0.2,0.0,0.0,0.09375,0.0833333,0.0,0.21875,0.0,0.0,0.142857,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
441071,0.368421,0.0,0.0,0.0,0.0560031,0.0434783,0.0,0.3,0.0,0.166667,0.0,0.0833333,0.0,0.3125,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.275
15531,0.105263,0.0,0.0,0.0,0.29534,0.0434783,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.0625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
34217,0.105263,0.25,0.0,0.0,0.233141,0.0434783,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.333333,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
33255,0.210526,0.0,0.047619,0.0,0.121233,0.173913,0.0,0.0,0.0,0.166667,0.0625,0.0,0.0,0.09375,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.25
39807,0.210526,0.0,0.0,0.0,0.0514731,0.217391,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
36558,0.210526,0.0,0.047619,0.0,0.0539928,0.0434783,0.0,0.2,0.0,0.166667,0.09375,0.0833333,0.0,0.15625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
218188,0.22807,0.0,0.0,0.0,0.0450413,0.0869565,0.0,0.2,0.0,0.25,0.03125,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2554,0.245614,0.0,0.0,0.0,0.0703706,0.0434783,0.0,0.4,0.0,0.0,0.03125,0.0,0.0,0.3125,0.166667,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
71000,0.140351,0.166667,0.0,0.0,0.0853486,0.0434783,0.0,0.2,0.0,0.166667,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
12802,0.140351,0.0,0.047619,0.0,0.0647913,0.0434783,0.0,0.3,0.0,0.0,0.0625,0.0,0.125,0.15625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
3950,0.140351,0.0833333,0.0,0.0,0.0639901,0.0869565,0.0,0.0,0.25,0.0833333,0.03125,0.0,0.0,0.03125,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
78017,0.122807,0.0,0.0,0.0,0.185371,0.173913,0.0,0.1,0.0,0.0,0.0625,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,0.166667,0.0,0.0,0.0,0.1
453251,0.210526,0.0,0.047619,0.0,0.0623299,0.0434783,0.0,0.2,0.0,0.0,0.09375,0.0,0.0,0.21875,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
35935,0.192982,0.0833333,0.047619,0.0,0.0749629,0.0869565,0.0,0.1,0.0,0.166667,0.0625,0.0,0.0,0.15625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
102521,0.175439,0.0,0.0952381,0.0,0.0441503,0.130435,0.166667,0.0,0.0,0.0,0.09375,0.0,0.125,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.025
5359563,0.122807,0.0,0.047619,0.0,0.0847012,0.130435,0.0,0.1,0.0,0.0,0.0625,0.0,0.125,0.125,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
118278,0.350877,0.0,0.047619,0.1,0.0443783,0.0869565,0.0,0.3,0.0,0.416667,0.0625,0.0833333,0.0,0.28125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.175
81107,0.140351,0.0,0.0952381,0.0,0.0302185,0.0434783,0.333333,0.1,0.0,0.0,0.125,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
40211,0.157895,0.0,0.142857,0.0,0.0388748,0.0869565,0.0,0.0,0.0,0.0,0.21875,0.0833333,0.0,0.0625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125
4993,0.175439,0.0833333,0.047619,0.0,0.0781815,0.0,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.125,0.333333,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
7113,0.210526,0.0,0.047619,0.0,0.0588921,0.0434783,0.0,0.3,0.0,0.0,0.0625,0.0,0.0,0.28125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
7247,0.105263,0.0,0.142857,0.0,0.029696,0.0,0.0,0.1,0.0,0.0,0.09375,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
6318,0.105263,0.0833333,0.0,0.0,0.118748,0.0869565,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.05
8631,0.105263,0.0,0.0,0.0,0.3821,0.130435,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,0.333333,0.0,0.0,0.0,0.1
12741,0.105263,0.0,0.0952381,0.0,0.0168074,0.0434783,0.166667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21723446,0.368421,0.0,0.0,0.0,0.0595045,0.0869565,0.0,0.3,0.0,0.166667,0.0,0.0833333,0.0,0.28125,0.0,0.0,0.0,0.181818,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.25
5411,0.192982,0.0,0.047619,0.0,0.0377322,0.0434783,0.166667,0.2,0.0,0.0,0.125,0.0833333,0.125,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
37551,0.210526,0.0833333,0.047619,0.0,0.0880082,0.0434783,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
6724,0.210526,0.0,0.0,0.0,0.0936774,0.0869565,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
46386,0.122807,0.0,0.0,0.0,0.228676,0.0,0.0,0.1,0.0,0.0,0.0,0.0833333,0.0,0.09375,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.1
11875334,0.368421,0.0,0.0952381,0.0,0.0408606,0.130435,0.0,0.1,0.0,0.0,0.0625,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.0454545,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.175
27144,0.175439,0.0,0.0,0.0,0.143408,0.0434783,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.227273,0.0,0.0,0.166667,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1
113733,0.122807,0.0,0.142857,0.0,0.0298216,0.0434783,0.333333,0.0,0.0,0.0,0.1875,0.166667,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294,0.0,0.025
15513544,0.385965,0.0,0.0952381,0.2,0.0485064,0.173913,0.0,0.1,0.0,0.0,0.0625,0.166667,0.0,0.21875,0.0,0.0,0.0,0.0909091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.2
7296,0.0877193,0.0,0.047619,0.0,0.00989867,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
16240,0.105263,0.0,0.047619,0.0,0.0271706,0.0434783,0.166667,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.5,0.0
90590,0.192982,0.0,0.047619,0.0,0.0678025,0.0434783,0.0,0.1,0.0,0.0,0.03125,0.0833333,0.0,0.21875,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1
5536,0.157895,0.0,0.142857,0.0,0.0548517,0.130435,0.0,0.2,0.0,0.0,0.21875,0.0,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
4760,0.263158,0.0,0.0,0.0,0.0770897,0.0869565,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
113930,0.175439,0.0,0.047619,0.0,0.0392947,0.0869565,0.166667,0.2,0.0,0.0,0.09375,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
113931,0.175439,0.0,0.047619,0.0,0.0392947,0.0869565,0.166667,0.2,0.0,0.0,0.09375,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
3038153,0.105263,0.0,0.047619,0.0,0.0903879,0.0869565,0.0,0.1,0.25,0.0833333,0.0625,0.0,0.25,0.03125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1
6433953,0.192982,0.0,0.047619,0.0,0.0523253,0.0869565,0.166667,0.2,0.0,0.0,0.0625,0.0833333,0.0,0.1875,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
10391,0.157895,0.0833333,0.0,0.0,0.0709249,0.0434783,0.0,0.1,0.0,0.0,0.03125,0.0,0.125,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
108294,0.22807,0.0,0.0,0.0,0.135099,0.0869565,0.0,0.2,0.0,0.333333,0.0,0.0,0.125,0.1875,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.125
28161,0.263158,0.0,0.0,0.0,0.0790041,0.130435,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
90932,0.140351,0.25,0.0,0.0,0.161258,0.0434783,0.0,0.1,0.0,0.0,0.03125,0.0833333,0.0,0.09375,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
3032420,0.105263,0.0,0.0952381,0.0,0.0634415,0.0869565,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
41544,0.333333,0.0,0.0,0.0,0.0578494,0.0869565,0.0,0.3,0.0,0.25,0.03125,0.0833333,0.0,0.28125,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.175
6604207,0.140351,0.0833333,0.047619,0.0,0.104008,0.130435,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.0625,0.166667,0.166667,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
14362,0.105263,0.0,0.0952381,0.0,0.100587,0.130435,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1
11052,0.105263,0.0,0.142857,0.0,0.0526429,0.130435,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1
40216,0.22807,0.0,0.142857,0.0,0.0430322,0.0869565,0.0,0.0,0.0,0.25,0.15625,0.166667,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471,0.0,0.15
6307,0.140351,0.0833333,0.047619,0.0,0.104008,0.130435,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.0625,0.166667,0.166667,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
74754,0.263158,0.0,0.0,0.0,0.0383043,0.0434783,0.0,0.3,0.0,0.0,0.15625,0.0,0.0,0.21875,0.5,0.0,0.0,0.227273,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
40399,0.22807,0.0,0.0,0.0,0.096827,0.304348,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
40735,0.263158,0.0,0.142857,0.1,0.0418009,0.173913,0.0,0.0,0.0,0.5,0.1875,0.0833333,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.2
54675776,0.315789,0.0,0.047619,0.0,0.0715404,0.347826,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.15625,0.333333,0.0,0.0,0.227273,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
5319502,0.157895,0.0,0.047619,0.0,0.0866338,0.130435,0.0,0.3,0.0,0.0,0.03125,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.181818,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
115779,0.140351,0.0,0.142857,0.0,0.0392947,0.0869565,0.0,0.1,0.0,0.0,0.15625,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1
115780,0.140351,0.0,0.142857,0.0,0.0392947,0.0869565,0.0,0.1,0.0,0.0,0.15625,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1
5288826,0.280702,0.0,0.0,0.1,0.0563549,0.0869565,0.0,0.0,0.0,0.0833333,0.03125,0.0833333,0.0,0.21875,0.0,0.0,0.142857,0.181818,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
93532933,0.280702,0.0,0.0,0.1,0.0563549,0.0869565,0.0,0.0,0.0,0.0833333,0.03125,0.0833333,0.0,0.21875,0.0,0.0,0.142857,0.181818,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
6129,0.192982,0.0,0.0,0.0,0.0678025,0.0434783,0.0,0.3,0.0,0.0,0.03125,0.0833333,0.0,0.21875,0.166667,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
5330,0.175439,0.0,0.0,0.0,0.0923973,0.130435,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.1875,0.166667,0.166667,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
