CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,C4_2_N3_2_2,FC_4_C4_0_O2_1_/_2_/_0_0,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,FC_2_C4_0_/_/_0,FC_1_C4_0_H1_1_/_1_/_0_0,C4_3_N3_2_2,LeafAC_O2_P5_2,rank,LeafAC_O2_S6_2,C4_3_N3_2_1,FC_15_S2_0_/_/_0,FC_27_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_67_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,C4_3_O2_2_1,C4_2_C4_2_2,na_ex_S2,FC_110_C4_0_Cl1_1_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_3_1,LeafAC_S2_C4_2,LeafAC_C4_O2_1,C4_4_N3_2_1,FC_39_C4_0_O2_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,C4_2_C4_4_1,FC_16_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_46_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_11_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_31_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_29_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_4_O2_2_1,FC_89_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_4_C4_4_1,na_in_N3,FC_72_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_N3_1,FC_82_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_146_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_S2_2_1,FC_188_N3_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0,LeafAC_N3_C4_1,C4_2_N3_3_1,FC_70_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0
13652,0.277778,0.0,0.0,0.222222,0.0,0.0822532,0.0,0.0,0.0,0.0,0.166667,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
65040,0.111111,0.0,0.0,0.111111,0.166667,0.128053,0.25,0.166667,0.0,0.0,0.0,0.0434783,0.0,0,0.125,0.0,0.375,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
17348,0.333333,0.416667,0.0,0.0,0.0,0.372519,0.0,0.0,0.0,0.0,0.166667,0.217391,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
27195,0.361111,0.0,0.0,0.0,0.166667,0.288807,0.0,0.166667,0.0,0.0,0.166667,0.391304,0.0,0,0.25,0.0,0.25,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
1072,0.388889,0.0,0.363636,0.333333,0.333333,0.134596,0.0,0.333333,0.0,0.0,0.333333,0.0869565,0.5,0,0.375,0.0,0.5,0.0,0.0,0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0,0.0,0.666667,0,0.0,0.0,0,0.0,0,0.0,0.25,0
61259,0.166667,0.0,0.0,0.0,0.0,0.364033,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8449,0.166667,0.166667,0.0909091,0.0,0.0,0.29243,0.0,0.0,0.0,0.0,0.0,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
40326,0.5,0.166667,0.0,0.333333,0.166667,0.151892,0.0,0.166667,0.0,0.25,0.25,0.478261,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.230769,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
54676228,0.388889,0.0,0.0909091,0.111111,0.166667,0.176277,0.25,0.166667,0.0,0.0,0.333333,0.347826,0.0,0,0.375,0.5,0.375,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.5,0,0.166667,0.0,0,0.0,0,0.0,0.0,0
158895,0.472222,0.0,0.0,0.222222,0.5,0.129727,0.0,0.333333,0.0,0.25,0.25,0.434783,0.0,0,0.375,0.0,0.125,0.0,0.0,0,0.0,0.0769231,0.666667,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.25,0
9253,0.138889,0.0,0.0,0.0,0.0,0.0182785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7242,0.166667,0.0,0.0,0.111111,0.0,0.0750689,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
8815,0.194444,0.0,0.0,0.333333,0.0,0.0799775,0.0,0.0,0.0,0.0,0.0833333,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
312440,0.222222,0.0,0.0,0.666667,0.333333,0.0928921,0.0,0.166667,0.0,0.0,0.166667,0.173913,0.0,0,0.125,0.0,0.375,0.0,0.0,0,0.0,0.153846,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.333333,0.0,0,0.0,0,0.0,0.0,0
11239,0.0,0.0,0.0,0.555556,0.0,0.0182785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8871,0.138889,0.0,0.0,0.0,0.166667,0.131688,0.0,0.166667,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.125,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7239,0.166667,0.166667,0.0,0.0,0.0,0.28232,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
697993,0.194444,0.0,0.0,0.0,0.0,0.243935,0.0,0.0,0.0,0.0,0.166667,0.173913,0.0,0,0.25,0.0,0.25,0.333333,0.0,0,0.0,0.0,0.166667,0.5,0,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
16318,0.333333,0.833333,0.0,0.0,0.0,0.645337,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4114,0.305556,0.0,0.0,0.111111,0.166667,0.169492,0.0,0.166667,0.0,0.25,0.333333,0.217391,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.230769,0.333333,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7002,0.277778,0.0,0.0,0.111111,0.0,0.0913925,0.0,0.0,0.0,0.0,0.166667,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
27189,0.333333,0.0,0.0,0.555556,0.166667,0.0860832,0.0,0.166667,0.0,0.0,0.25,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.153846,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
10045,0.0,0.0,0.0909091,0.666667,0.0,0.0249252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7762,0.0555556,0.0,0.0,0.444444,0.166667,0.0578265,0.0,0.166667,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4055,0.277778,0.0,0.0,0.111111,0.333333,0.141243,0.0,0.333333,0.0,0.0,0.166667,0.217391,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
995,0.388889,0.0,0.0,0.0,0.0,0.114241,0.0,0.0,0.0,0.0,0.333333,0.434783,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7936,0.138889,0.0,0.0,0.222222,0.0,0.0750689,0.0,0.0,0.0,0.0,0.0,0.130435,0.25,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8914,0.166667,0.0,0.0909091,0.333333,0.0,0.0229312,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3003,0.5,0.0,0.272727,0.444444,0.333333,0.0954155,0.0,0.166667,0.0,0.0,0.0833333,0.217391,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.125,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,1,0.5,0.333333,0.0,0.0,0.2,0.0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11387,0.277778,0.0,0.0,0.222222,0.0,0.0822532,0.0,0.0,0.0,0.0,0.166667,0.26087,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
16181,0.0833333,0.0,0.0,0.888889,0.166667,0.06009,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.5,0
7423,0.166667,0.0,0.0,0.0,0.0,0.156406,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
8005,0.0277778,0.0833333,0.0,0.333333,0.0,0.0857428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
43079,0.472222,0.0,0.0,0.222222,0.166667,0.157554,0.0,0.166667,0.0,0.0,0.333333,0.478261,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.166667,0.0,0,0.0,0,0.0,0.5,0
17534,0.5,0.0,0.0,0.0,0.0,0.12042,0.0,0.0,0.0,0.0,0.5,0.478261,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
698,0.472222,0.0,0.0909091,0.111111,0.166667,0.0797607,0.0,0.166667,0.0,0.0,0.166667,0.26087,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
15301081,0.333333,0.0,0.0,0.333333,0.0,0.131517,0.25,0.0,0.0,0.0,0.333333,0.304348,0.0,0,0.375,0.0,0.125,0.0,0.0,0,0.0,0.0,0.333333,0.5,0,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0,0.166667,0.0,0,0.0,0,0.0,0.0,0
4506,0.416667,0.0,0.0,0.0,0.166667,0.161858,0.0,0.166667,0.0,0.0,0.333333,0.347826,0.25,0,0.375,0.0,0.25,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
2735009,0.0277778,0.0,0.0,0.444444,0.0,0.0857428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
13619,0.166667,0.25,0.0909091,0.0,0.0,0.384769,0.0,0.0,0.0,0.0,0.0,0.0869565,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12206,0.0833333,0.0,0.0,0.333333,0.166667,0.0578265,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6115,0.166667,0.0,0.0,0.0,0.0,0.0872383,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
11306,0.277778,0.0,0.0,0.222222,0.0,0.0822532,0.0,0.0,0.0,0.0,0.166667,0.26087,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3639,0.194444,0.0833333,0.0,0.0,0.0,0.270548,0.0,0.0,0.0,0.0,0.166667,0.0869565,0.0,0,0.25,1.0,0.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
9161,0.333333,0.0,0.0,0.0,0.0,0.120638,0.0,0.0,0.0,0.0,0.333333,0.347826,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12217,0.111111,0.0,0.0,0.444444,0.166667,0.0487001,0.0,0.0,0.333333,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
15359,0.0833333,0.0,0.0,0.666667,0.0,0.0855247,0.0,0.0,0.0,0.0,0.166667,0.0,0.75,0,0.125,0.0,0.625,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.833333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
2336,0.555556,0.0,0.0,0.0,0.0,0.130234,0.0,0.0,0.0,0.0,0.666667,0.521739,0.0,0,0.625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.666667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
13568,0.0555556,0.0,0.0,0.444444,0.0,0.0342722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3061,1.0,0.0,0.454545,0.555556,0.166667,0.0813661,0.0,0.166667,0.0,0.25,0.0833333,0.478261,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.75,1.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0714286,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11240,0.0,0.0,0.0,0.555556,0.0,0.0182785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
1923,0.25,0.0,0.0909091,0.0,0.0,0.136535,0.25,0.0,0.0,0.0,0.166667,0.26087,0.0,0,0.25,0.0,0.125,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8404,0.277778,0.0,0.0,0.0,0.0,0.0648056,0.0,0.0,0.0,0.0,0.166667,0.173913,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4764,0.555556,0.0,0.181818,0.0,0.166667,0.147452,0.0,0.166667,0.0,0.0,0.416667,0.521739,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12279,0.166667,0.0,0.0,0.0,0.0,0.770563,0.0,0.0,0.0,0.0,0.0,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
9298,0.166667,0.25,0.0,0.222222,0.0,0.322304,0.0,0.0,0.0,0.0,0.0833333,0.0869565,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.5,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
667493,0.111111,0.0,0.0,0.111111,0.166667,0.185776,0.0,0.166667,0.0,0.0,0.0,0.0434783,0.0,0,0.125,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3314,0.194444,0.0,0.0909091,0.333333,0.0,0.093885,0.0,0.0,0.0,0.0,0.0833333,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6464,0.138889,0.0,0.0,0.555556,0.5,0.108124,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
31423,0.444444,0.0,0.0,0.0,0.0,0.126543,0.0,0.0,0.0,0.0,0.5,0.434783,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.666667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7765,0.0277778,0.0,0.0,0.555556,0.0,0.0425995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
54778,0.277778,0.0833333,0.0,0.222222,0.166667,0.133898,0.0,0.166667,0.0,0.25,0.0833333,0.173913,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.25,0
8133,0.0833333,0.0,0.0909091,0.333333,0.0,0.0425995,0.0,0.0,0.333333,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6720,0.166667,0.416667,0.0,0.0,0.0,0.590728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
91677,0.277778,0.166667,0.0,0.222222,0.166667,0.230618,0.0,0.166667,0.0,0.0,0.0833333,0.173913,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.25,0
