CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,ms,FC_5_C4_0_O2_1_/_2_/_0_0,FC_13_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_/_/_0,rank,C4_2_O2_2_1,na_ex_S2,C4_2_N3_2_1,LeafAC_O2_P5_2,C4_2_C4_2_2,C4_2_N3_3_1,na_ex_F1,FC_33_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_N3_C4_1,LeafAC_C4_O2_1,FC_28_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_71_C4_0_O2_1_C4_1_H1_2_Cl1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_16_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_58_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_8_O2_0_/_/_0,N3_2_N3_2_1,n,N3_3_N3_3_1,C4_4_C4_4_1,C4_2_N3_2_2,LeafAC_O2_C4_2
4044,0.5,0.0,0.166667,0.333333,0.099047,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.25
4055,0.416667,0.0,0.0,0.166667,0.130406,0.5,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.5
45056,0.25,0.0,0.166667,0.5,0.0188077,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
6292,0.583333,0.0,0.0,0.333333,0.108684,0.25,0.0,0.25,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.448276,0,0.0,0.0,0.25
4099,0.166667,0.0,0.0,0.333333,0.0908632,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.275862,0,0.0,0.0,0.75
688483,0.375,0.0,0.166667,0.0,0.107111,0.0,0.0,0.0833333,0.142857,1.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.25,0,0,0.0,0,0.333333,0.0,0.37931,0,0.0,0.0,0.25
4114,0.458333,0.0,0.0,0.0,0.159011,0.25,0.0,0.333333,0.428571,0.5,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.666667,0.0,0.344828,0,0.0,0.0,0.25
88205948,0.375,0.0,0.166667,0.333333,0.0254245,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.25
7151,0.25,0.0,0.0,0.0,0.125753,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.333333,0,0.166667,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.25,0.25
8499,0.291667,0.0,0.0,0.0,0.107613,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
92326,0.583333,0.0,0.0,0.333333,0.0777385,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.666667,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.482759,0,0.0,0.0,0.25
4164,0.541667,0.0,0.166667,0.0,0.140239,0.0,0.0,0.416667,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.448276,0,0.0,0.0,0.25
157716,0.458333,0.0,0.166667,0.333333,0.0554128,0.0,0.0,0.166667,0.142857,0.5,0.0,0.333333,0,0.166667,0.0,0.0,0,0.0,0.25,0,0,0.0,1,0.333333,0.0,0.448276,0,0.0,0.0,0.0
4173,0.166667,0.0,0.166667,0.166667,0.128723,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.0,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.0
16945,0.416667,1.0,0.0,0.0,0.71603,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.551724,0,1.0,0.0,0.0
8800,0.291667,0.0833333,0.0,0.0,0.133098,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
5281670,0.625,0.0,0.833333,0.0,0.17447,0.25,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.551724,0,0.0,0.0,0.25
8209,0.458333,0.0,0.166667,0.166667,0.00903023,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
11964,0.5,0.0,0.0,0.166667,0.0618375,0.25,0.5,0.0833333,0.142857,0.5,0.0,0.666667,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.333333,0.0,0.413793,0,0.0,0.0,0.25
4421,0.333333,0.0,0.166667,0.333333,0.123675,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.5
7080,0.75,0.0,0.0,0.0,0.109541,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.0
931,0.416667,0.0,0.0,0.0,0.0922654,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
11961810,0.166667,0.0,0.833333,0.0,0.106007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
936,0.208333,0.0,0.0,0.0,0.128386,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.25,0.25
4496,0.625,0.0,0.0,0.0,0.138819,0.25,0.0,0.333333,0.428571,0.0,0.0,0.333333,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.551724,0,0.0,0.0,0.25
16004,0.208333,0.333333,0.0,0.0,0.423019,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
15787,0.5,0.166667,0.0,0.0,0.24212,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.413793,0,0.0,0.0,0.0
45356237,0.541667,0.416667,0.0,0.0,0.287733,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.448276,0,0.0,0.0,0.0
26629,0.541667,0.0,0.0,0.166667,0.0555891,0.25,0.5,0.0833333,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.333333,0.0,0.413793,0,0.0,0.0,0.25
68210,0.25,0.0,0.166667,0.0,0.137809,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.5,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.5
967,0.166667,0.0,0.166667,0.0,0.208481,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.75
29732,0.333333,0.166667,0.0,0.833333,0.145583,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.551724,0,0.0,0.0,0.25
667436,0.625,0.0833333,0.166667,0.0,0.167446,0.25,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.25
448033,0.708333,0.0,0.166667,0.166667,0.101189,0.5,0.5,0.166667,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.62069,1,0.0,0.0,0.5
6294,0.541667,0.333333,0.0,0.0,0.244321,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.0
3035,0.541667,0.333333,0.0,0.0,0.272628,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.0
7183,0.375,0.0,0.0,0.5,0.0639408,0.25,0.0,0.166667,0.142857,0.5,0.0,0.0,0,0.166667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.448276,0,0.0,0.0,0.25
14215,0.166667,0.0,0.0,0.5,0.0519642,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
5852,0.0416667,0.0,0.166667,0.333333,0.10424,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.25
43859,0.75,0.166667,0.0,0.333333,0.141189,0.25,0.0,0.25,0.428571,0.5,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.666667,0.0,0.689655,0,0.0,0.0,0.25
4748,0.833333,0.0833333,0.166667,0.0,0.109941,0.0,0.0,0.333333,0.571429,0.0,0.0,0.0,0,0.333333,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.724138,0,0.0,0.0,0.0
8274,0.458333,0.0,0.0,0.0,0.128386,0.75,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.75
24744,0.583333,0.0,0.0,0.166667,0.119955,0.25,0.0,0.25,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.333333,0.0,0.551724,0,0.0,0.0,0.5
996,0.25,0.0,0.166667,0.0,0.0964936,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0344828,0,0.0,0.0,0.0
19188,0.291667,0.0,0.166667,0.0,0.123675,0.0,0.0,0.0833333,0.142857,0.5,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.172414,0,0.0,0.0,0.25
8361,0.541667,0.0,0.166667,0.0,0.131829,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.344828,0,0.0,0.0,0.25
643217,0.291667,0.0,0.166667,0.0,0.0715127,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
7042,0.25,0.0,0.0,0.0,0.164059,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
4831,0.458333,0.0,0.166667,0.166667,0.115521,0.25,0.0,0.25,0.428571,0.0,0.0,1.0,0,0.0,0.428571,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.551724,0,0.0,0.0,0.5
8438,0.291667,0.0,0.0,0.0,0.152775,0.0,0.0,0.166667,0.285714,1.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.666667,0.0,0.172414,0,0.0,0.0,0.25
10541387,0.708333,0.0,0.166667,0.333333,0.0486767,0.25,0.0,0.0833333,0.571429,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.517241,0,0.0,0.0,0.25
4909,0.416667,0.0,0.0,0.166667,0.0977621,0.5,0.0,0.0833333,0.285714,0.0,0.0,0.666667,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.5
6455,0.166667,0.0,0.0,0.5,0.0908632,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.75
6560204,0.458333,0.166667,0.0,0.333333,0.186792,0.5,0.0,0.0833333,0.428571,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0714286,0.0,0.5
4928,0.125,0.0,0.0,0.666667,0.0681474,0.0,0.0,0.166667,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
4933,0.291667,0.166667,0.0,0.166667,0.190813,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
4937,0.125,0.0833333,0.0,0.666667,0.102473,0.0,0.0,0.166667,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
679163,0.541667,0.166667,0.0,0.166667,0.150675,0.0,0.5,0.166667,0.428571,0.5,0.0,0.333333,0,0.166667,0.285714,0.0,0,0.0,0.0,0,0,0.0,0,0.666667,0.0,0.551724,0,0.0,0.5,0.0
4944,0.291667,0.0,0.0,0.333333,0.0871614,0.0,0.0,0.166667,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,1,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.310345,0,0.0,0.0,0.25
1043,0.25,0.0,0.0,0.0,0.174154,0.0,0.0,0.166667,0.285714,0.0,0.0,1.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.5,0.0
32597,0.5,0.0,0.0,0.166667,0.0883392,0.25,0.0,0.166667,0.285714,0.5,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.344828,0,0.0,0.0,0.25
7124,0.375,0.0,0.166667,0.0,0.146643,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
15221251,0.458333,0.0,0.0,0.333333,0.157048,0.25,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.166667,0.0,0.428571,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.586207,0,0.0,0.25,0.25
9060,0.416667,0.0,0.166667,0.0,0.10797,0.0,0.0,0.25,0.285714,0.0,0.0,0.333333,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.25
57488722,0.291667,0.0,0.0,0.0,0.221368,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
6979027,0.625,0.0,0.166667,0.0,0.0899827,0.25,0.0,0.0833333,0.571429,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.666667,0.0,0.551724,0,0.0,0.0,0.25
120700,0.166667,0.0,1.0,0.0,0.0883392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.0
91734,0.583333,0.166667,0.0,0.0,0.289517,0.5,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.571429,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.62069,0,0.0,0.0,0.5
22188,0.166667,0.0833333,0.0,0.666667,0.124198,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.5
25670,0.0416667,0.0,0.0,0.833333,0.123577,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
17343,0.25,0.333333,0.166667,0.0,0.384743,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.0
65450,0.541667,0.0,0.0,0.0,0.0975572,0.0,0.0,0.25,0.285714,0.5,0.0,0.333333,0,0.0,0.0,0.0,0,0.666667,0.75,0,0,0.0,1,0.333333,0.0,0.62069,0,0.0,0.0,0.0
92142,0.541667,0.0,0.0,0.0,0.155355,1.0,0.0,0.166667,0.428571,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.448276,0,0.0,0.0,1.0
15951,0.125,0.0833333,0.0,0.5,0.102473,0.0,0.0,0.166667,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
5569,0.333333,0.0,0.0,0.333333,0.144514,0.0,1.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.0,0.285714,0.428571,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.586207,0,0.0,0.0,0.0
5610,0.291667,0.0,0.166667,0.0,0.0715127,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
3016,0.625,0.0833333,0.0,0.0,0.145519,0.25,0.0,0.333333,0.428571,0.0,0.0,0.333333,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.482759,0,0.0,0.0,0.25
3121,0.125,0.0,0.166667,0.333333,0.0366948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
92305,0.75,0.0,0.0,0.333333,0.0669387,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.285714,0.0,0,0.0,1.0,0,0,0.333333,0,0.0,0.0,0.931034,0,0.0,0.0,0.0
2118,0.666667,0.0833333,0.0,0.166667,0.152347,0.0,0.0,0.416667,0.571429,0.0,0.0,0.333333,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.5,0.551724,0,0.0,0.0,0.0
8489,0.25,0.0833333,0.0,0.0,0.238264,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
14322,0.291667,0.0,0.0,0.166667,0.0944846,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,1,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.206897,0,0.0,0.0,0.25
14741611,0.166667,0.0,0.166667,0.166667,0.0459364,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
8416,0.333333,0.0,0.333333,0.0,0.0694094,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.333333,0.285714,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.0
8892,0.125,0.0,0.166667,0.166667,0.0459364,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.25
6945,0.25,0.0833333,0.0,0.0,0.238264,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
11596,0.0833333,0.0,0.0,0.166667,0.0585829,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.25
8374,0.25,0.0833333,0.166667,0.0,0.209423,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
1017,0.25,0.0,0.333333,0.0,0.166863,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.5
8373,0.25,0.0,0.166667,0.166667,0.10797,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
7468,0.25,0.0,0.0,0.166667,0.0920588,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
978,0.25,0.0,0.166667,0.0,0.125753,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
978,0.25,0.0,0.166667,0.0,0.125753,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
978,0.25,0.0,0.166667,0.0,0.125753,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
978,0.25,0.0,0.166667,0.0,0.125753,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
9973,0.25,0.0,0.166667,0.0,0.170789,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.142857,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
9602,0.25,0.0833333,0.0,0.0,0.181154,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.142857,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
12391459,0.291667,0.0833333,0.0,0.166667,0.15127,0.0,0.0,0.0833333,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.206897,0,0.0,0.0,0.25
12463,0.25,0.333333,0.0,0.0,0.475854,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
12468,0.25,0.333333,0.0,0.0,0.475854,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
74417,0.666667,0.0,0.0,0.0,0.0706714,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
6895,0.25,0.25,0.0,0.0,0.374558,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
12279,0.25,0.0,0.0,0.0,0.767668,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
7950,0.25,0.25,0.0,0.0,0.374558,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
2758,0.291667,0.0,0.0,0.5,0.0286341,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.172414,0,0.0,0.0,0.0
7004,0.416667,0.0,0.0,0.0,0.339419,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
69726,0.208333,0.0,0.0,0.0,0.179468,0.75,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.241379,0,0.0,0.0,0.75
8221,0.625,0.0,0.166667,0.166667,0.00836898,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.448276,0,0.0,0.0,0.0
11352,0.541667,0.0,0.0,0.0,0.115194,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
7806,0.25,0.0833333,0.0,0.0,0.404299,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.0
7005,0.416667,0.0,0.166667,0.0,0.108797,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
8640,0.416667,0.0,0.0,0.0,0.0936396,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
