CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,ms,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,n_in,na_ex_S2,LeafAC_O2_S6_1,na_ex_C4,LeafAC_O2_P5_2,C4_2_N3_3_1,C4_2_O2_2_1,C4_2_N3_2_1,LeafAC_C4_N3_1,LeafAC_C4_O2_1,FC_1_C4_0_H1_1_/_1_/_0_0,bd_in_2,FC_31_C4_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,na_in_N3,FC_57_C4_0_F1_1_F1_1_/_1_1_/_0_0_0,FC_12_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_O2_S4_2,S2_2_S2_2_1,FC_237_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_2_1,FC_25_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_37_C4_0_I1_1_/_1_/_0_0,FC_41_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
156153,0.333333,0.0,0.0416667,0.166667,0.125,0.0480704,0.0,0.357143,0.0,0.0,0.166667,0.0,0.0,0.0833333,0.25,0.0,0.0,0.178571,0.125,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7048712,0.270833,0.0,0.125,0.166667,0.0,0.0517439,0.0,0.267857,0.0,0.0,0.166667,0.0,0.0,0.0833333,0.25,0.0,0.0,0.107143,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
123600,0.166667,0.0,0.125,0.166667,0.0,0.0513457,0.0,0.160714,0.0,0.0,0.208333,0.0,0.0,0.0,0.25,0.0,0.0,0.107143,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
39042,0.333333,0.0833333,0.0416667,0.111111,0.25,0.0930045,0.0,0.321429,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.285714,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5852,0.0208333,0.0,0.0416667,0.111111,0.125,0.0791047,0.0,0.0178571,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
92863,0.0208333,0.0,0.0416667,0.111111,0.125,0.0791047,0.0,0.0178571,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
67179,0.0833333,0.0,0.0416667,0.166667,0.0,0.0279256,0.0,0.0714286,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5
643820,0.104167,0.0,0.0416667,0.166667,0.0,0.0279256,0.0,0.0892857,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5
638011,0.104167,0.0,0.0,0.166667,0.125,0.0355626,0.0,0.0892857,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5
8034,0.0416667,0.0,0.0,0.166667,0.125,0.0248513,0.0,0.0357143,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
31276,0.0416667,0.0,0.0,0.166667,0.125,0.0361019,0.0,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8052,0.0416667,0.0,0.0,0.111111,0.125,0.0396378,0.0,0.0535714,0.0,0.0,0.166667,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6999721,0.0416667,0.0,0.0416667,0.166667,0.0,0.0165157,0.0,0.0357143,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7819,0.0416667,0.0,0.0,0.111111,0.125,0.0466997,0.0,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6999987,0.0208333,0.0,0.0416667,0.166667,0.0,0.0170853,0.0,0.0178571,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
59044081,0.0416667,0.0,0.0416667,0.166667,0.0,0.0165157,0.0,0.0357143,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
114864,0.166667,0.0,0.0416667,0.166667,0.125,0.0502203,0.0,0.142857,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
156294,0.291667,0.0,0.0,0.222222,0.125,0.0510659,0.0,0.285714,0.0,0.0,0.291667,0.0,0.111111,0.0,0.0,0.0,0.0,0.321429,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
443879,0.3125,0.0,0.0416667,0.277778,0.0,0.0422472,0.0,0.285714,0.0,0.0,0.291667,0.0,0.111111,0.0,0.0,0.0,0.0,0.321429,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
175540,0.208333,0.0,0.0416667,0.111111,0.125,0.0560896,0.0,0.214286,0.0,0.0,0.166667,0.0,0.0,0.0833333,0.25,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
91536,0.270833,0.0,0.0416667,0.111111,0.0,0.0557834,0.0,0.267857,0.0,0.0,0.125,0.0,0.0,0.0833333,0.25,0.0,0.0,0.25,0.208333,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
204665,0.208333,0.0,0.0416667,0.111111,0.0,0.0461719,0.0,0.214286,0.0,0.0,0.208333,0.0,0.0,0.0833333,0.25,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6604363,0.208333,0.0,0.0416667,0.111111,0.0,0.0636738,0.0,0.214286,0.0,0.0,0.166667,0.0,0.0,0.0,0.25,0.0,0.0,0.107143,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12257,0.0,0.0,0.0,0.111111,0.125,0.0512558,0.0,0.0178571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12264,0.0,0.0,0.0,0.222222,0.0,0.0353095,0.0,0.0178571,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
638099,0.0,0.0,0.0416667,0.166667,0.0,0.0178446,0.0,0.0,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
26447,0.125,0.0,0.0,0.166667,0.125,0.0279256,0.0,0.107143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
10877063,0.0208333,0.0,0.0416667,0.166667,0.0,0.0170853,0.0,0.0178571,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
165675,0.125,0.0,0.0416667,0.166667,0.0,0.0212739,0.0,0.107143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
10364,0.125,0.0,0.0416667,0.166667,0.0,0.0444217,0.0,0.107143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
446157,0.333333,0.0,0.125,0.111111,0.125,0.0895155,0.0,0.339286,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.214286,0.291667,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1548972,0.416667,0.0,0.125,0.111111,0.125,0.0764565,0.0,0.375,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.333333,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54778,0.208333,0.0833333,0.0,0.111111,0.125,0.091782,0.0,0.214286,0.0,0.0,0.0833333,0.0,0.111111,0.0833333,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8360,0.0625,0.166667,0.0,0.111111,0.25,0.177807,0.0,0.0892857,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1201521,0.145833,0.0,0.0,0.166667,0.125,0.0355626,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
444294,0.145833,0.0,0.0,0.166667,0.125,0.0355626,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1201518,0.145833,0.0,0.0416667,0.166667,0.0,0.0279256,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6544,0.125,0.0,0.0,0.166667,0.125,0.0384418,0.0,0.107143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7148,0.145833,0.0,0.0,0.0555556,0.125,0.0611652,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54454,0.395833,0.0,0.0416667,0.277778,0.25,0.0479392,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0833333,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0,0.0
7359,0.0208333,0.0,0.0,0.111111,0.125,0.0267969,0.0,0.0178571,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11428,0.0208333,0.0,0.0416667,0.111111,0.0,0.0178446,0.0,0.0178571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
71307002,0.25,0.0,0.0,0.0555556,0.375,0.0702804,0.0,0.25,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.0416667,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
40467204,0.104167,0.0,0.0,0.166667,0.25,0.0468136,0.0,0.107143,0.0,0.0,0.208333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
3476,0.416667,0.0,0.0,0.166667,0.375,0.0732656,0.0,0.446429,0.0,0.0,0.166667,0.0,0.111111,0.0,0.25,0.0,0.0,0.178571,0.166667,0.0,0.4,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
15395,0.0416667,0.0,0.0,0.0555556,0.125,0.0387936,0.25,0.0357143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11509,0.0416667,0.0,0.0,0.111111,0.125,0.0267969,0.25,0.0357143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
155083,0.229167,0.0,0.0416667,0.222222,0.25,0.0554614,0.25,0.25,0.0,0.0,0.291667,0.0,0.0,0.0833333,0.25,0.0,0.0,0.107143,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7824,0.0833333,0.0,0.0,0.0555556,0.125,0.0361019,0.25,0.0714286,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
31265,0.0833333,0.0,0.0,0.111111,0.125,0.033382,0.25,0.0892857,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12512251,0.145833,0.0,0.0416667,0.111111,0.0,0.0151869,0.25,0.125,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
21149973,0.3125,0.0,0.0416667,0.111111,0.0,0.0490512,0.25,0.303571,0.0,0.0,0.208333,0.0,0.222222,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
233104,0.104167,0.0,0.0,0.0555556,0.125,0.0367333,0.25,0.107143,0.0,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11286536,0.104167,0.0,0.0416667,0.111111,0.0,0.0157184,0.25,0.0892857,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75026,0.0833333,0.0,0.0,0.0555556,0.125,0.0396378,0.25,0.0892857,0.0,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
80080,0.0833333,0.0,0.0416667,0.111111,0.0,0.0160728,0.25,0.0714286,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6276,0.0416667,0.0,0.0416667,0.0555556,0.0,0.0178446,0.25,0.0357143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12217,0.0833333,0.0,0.0,0.111111,0.125,0.033382,0.25,0.0892857,0.0,0.0,0.166667,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
69490,0.0625,0.0,0.0,0.0555556,0.125,0.0433344,0.25,0.0714286,0.0,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6992611,0.0625,0.0,0.0416667,0.111111,0.0,0.0165157,0.25,0.0535714,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6999002,0.0833333,0.0,0.0416667,0.111111,0.0,0.0160728,0.25,0.0714286,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5280723,0.354167,0.0,0.125,0.0555556,0.25,0.0444217,0.25,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5280360,0.354167,0.0,0.125,0.0555556,0.25,0.048618,0.25,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
117963,0.291667,0.0,0.0,0.166667,0.125,0.0414928,0.25,0.285714,0.0,0.0,0.166667,0.0,0.222222,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76965347,0.145833,0.0,0.0,0.166667,0.25,0.0465478,0.5,0.178571,0.0,0.0,0.25,0.0,0.0,0.166667,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12338,0.0416667,0.0,0.0,0.0555556,0.0,0.0178446,0.25,0.0357143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6993810,0.0416667,0.0,0.0416667,0.111111,0.0,0.0170853,0.25,0.0357143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1712033,0.0625,0.0,0.0,0.111111,0.125,0.0233726,0.25,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6991979,0.0625,0.0,0.0416667,0.111111,0.0,0.0160728,0.25,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6998928,0.0625,0.0,0.0416667,0.111111,0.0,0.0165157,0.25,0.0535714,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
86308319,0.0625,0.0,0.0416667,0.166667,0.0,0.0160728,0.25,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6993281,0.0625,0.0,0.0416667,0.166667,0.0,0.0160728,0.25,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
184819,0.395833,0.0,0.0416667,0.0555556,0.125,0.0577613,0.25,0.375,0.0,0.0,0.0833333,0.0,0.0,0.0833333,0.5,0.0,0.0,0.321429,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7803,0.0416667,0.0,0.0,0.111111,0.125,0.0396378,0.25,0.0535714,0.0,0.0,0.166667,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
108002,0.5,0.0,0.0833333,0.0555556,0.25,0.0893611,0.25,0.5,0.0,0.0,0.208333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.392857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8118,0.0416667,0.0,0.0,0.111111,0.0,0.0353095,0.5,0.0535714,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7014876,0.0208333,0.0,0.0416667,0.111111,0.0,0.0178446,0.0,0.0178571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
638098,0.0416667,0.0,0.0416667,0.111111,0.0,0.0170853,0.25,0.0357143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6951322,0.0625,0.0,0.0833333,0.111111,0.0,0.0256279,0.25,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
124335003,0.541667,0.0,0.0,0.111111,0.25,0.0928982,0.25,0.535714,0.0,0.0,0.208333,0.0,0.0,0.0,0.25,0.0,0.0,0.464286,0.375,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
88981,0.125,0.0,0.0,0.166667,0.375,0.0598989,0.25,0.142857,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
30019,0.145833,0.0,0.0,0.111111,0.375,0.0635572,0.25,0.160714,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
6999993,0.0416667,0.0,0.0416667,0.111111,0.0,0.0170853,0.25,0.0357143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6999854,0.0416667,0.0,0.0416667,0.0555556,0.0,0.0267969,0.25,0.0357143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6999791,0.0416667,0.0,0.0416667,0.166667,0.0,0.0165157,0.25,0.0357143,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54554627,0.270833,0.0,0.0416667,0.111111,0.0,0.0628212,0.25,0.285714,0.0,0.0,0.208333,0.0,0.222222,0.0833333,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0
133633109,0.0416667,0.0,0.0416667,0.166667,0.125,0.0424284,0.25,0.0357143,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10997035,0.0625,0.0,0.0,0.111111,0.125,0.031942,0.25,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3032604,0.0625,0.0833333,0.0,0.166667,0.125,0.0943937,0.0,0.107143,0.0,0.0,0.291667,0.25,0.0,0.0,0.0,0.0,0.333333,0.0,0.0416667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11406333,0.208333,0.0,0.0416667,0.333333,0.25,0.0519961,0.0,0.25,0.0,0.0,0.416667,0.0,0.0,0.0833333,0.25,0.0,0.0,0.107143,0.125,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
446536,0.354167,0.0833333,0.0,0.166667,0.0,0.0656192,0.0,0.357143,0.0,0.0,0.25,0.0,0.111111,0.0,0.0,0.0,0.166667,0.214286,0.291667,0.0,0.3,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
444810,0.270833,0.0833333,0.0,0.166667,0.0,0.0600689,0.0,0.285714,0.0,0.0,0.208333,0.0,0.111111,0.0,0.25,0.0,0.0,0.178571,0.208333,0.0,0.3,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
688595,0.291667,0.0,0.0416667,0.0555556,0.125,0.0665908,0.0,0.285714,0.0,0.0,0.125,0.0,0.111111,0.0,0.25,0.0,0.0,0.321429,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
643497,0.25,0.0,0.0,0.0555556,0.125,0.0782208,0.0,0.25,0.0,0.0,0.125,0.0,0.111111,0.0,0.25,0.0,0.166667,0.142857,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
453307,0.229167,0.0,0.0,0.0555556,0.125,0.0850121,0.0,0.267857,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.214286,0.25,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15221249,0.229167,0.0,0.0,0.111111,0.125,0.0789718,0.0,0.267857,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.25,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
443067,0.1875,0.0,0.0,0.111111,0.25,0.0719652,0.0,0.214286,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.125,0.0,0.2,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
68844,0.1875,0.0,0.0,0.0555556,0.0,0.109113,0.0,0.232143,0.0,0.0,0.125,0.0,0.222222,0.0,0.0,0.0,0.166667,0.0714286,0.0833333,0.5,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
636806,0.270833,0.166667,0.0,0.166667,0.25,0.109548,0.0,0.267857,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.166667,0.142857,0.208333,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
31249,0.0833333,0.0,0.0,0.111111,0.25,0.0609812,0.0,0.107143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17434,0.0625,0.0,0.0,0.166667,0.25,0.102625,0.0,0.160714,0.5,0.0,0.291667,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
