CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,N3_O2_1,O2_O2_1,FC_C0_O1/2,FC_C0_C1/1,FC_C0_O1/1,FC_C0_O1_C2/1/1,FC_C0_C1_C2/1/1,FC_N0_C1/1,FC_C0_C1_O2_O2/1/1/2,FC_C0_N1/1,FC_C0_C1_C2_C2/1/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_O2/1/1,FC_C0_N1_O2/2/1,FC_N0_C1_C2_C2/1/1/1,FC_C0_C1_N2_O2/1/1/2,FC_C0_N1/2,FC_C0_C1_N2/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C1/1/1,FC_N0_C1_C2/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2/1/2,FC_C0_O1_O1_C2/2/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_C1_O2_O2/1/1/1/2,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_O1/1/1,FC_C0_C1_N2/1/3,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2/2/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_C0_N1_O2_O1/1/1/2,FC_C0_C1_C1_C2/1/1/1,FC_N0_C1_O2/1/2,FC_N0_C1_N2_N2/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_O1_C2/1/1/1,FC_C0_C1_O2_O1/1/1/1,FC_C0_C1_N2_O1/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C2_C2_O1/1/1/1/1/2,FC_N0_C1_N2/1/3,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_N1_N1_O2/1/2/1,FC_C0_C1_N2_N2/1/1/2,FC_C0_C1_C2_C2_N2/1/1/1/1,FC_C0_C1_C2_O1/1/1/1,FC_C0_C1_C2_N2/1/1/1,FC_C0_C1_C2_C2_O2/1/1/1/1,FC_C0_C1_O2_C1_O2/1/1/1/1,FC_N0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1_N2_O2/1/1/2,FC_C0_C1_N1_O2/1/2/1,FC_O0_C1_N2_O2/1/1/2,FC_C0_C1_C2/1/3,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_N1_C2/1/1/1,FC_C0_O1_C2_O1_C2/1/1/1/1,FC_C0_C1_O2/1/2,FC_O0_C1_C2_C2/1/1/1,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C2_C1_N2/1/1/1/1/3,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/2,FC_C0_C1_C2_O1/1/3/1,FC_N0_C1_C1_C2/1/1/1,FC_N0_C1_N2_N2/2/1/1
520,0.259259,0.292683,0.2,0,0.3125,0.26087,0,0.25,0.242424,0.333333,0,0.296296,0.347826,0.0869565,0.142857,0.583333,0,0.314286,0.2,0,0.176471,0,0.0909091,0.153846,0.5,0.25,0.285714,0,0,0,0.125,0,0.0625,0.25,0,0.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0.87037,0.853659,0.358491,0,0.84375,0.521739,0,0.75,0.818182,0.466667,0,0.444444,0.73913,0.782609,0.428571,0.25,0,0.857143,0.4,0.222222,0.470588,0.333333,0.454545,0.769231,0.333333,0.75,0.142857,0,0,0,0.25,0.4,0.1875,0,0,0.6,0,0.2,0.153846,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0.25,0.5,0,0,0,0.333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0.833333,0.829268,0.333333,0,0.8125,0.521739,0,0.75,0.787879,0.466667,0,0.407407,0.695652,0.826087,0.357143,0.25,0,0.857143,0.3,0.222222,0.470588,0,0.454545,0.769231,0.333333,0.75,0.142857,0,0.2,0,0.25,0.2,0.25,0,0,0.3,0,0.2,0.230769,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0.25,1,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,0.5,0.536585,0.393939,0,0.59375,0.304348,0,0.25,0.545455,0.333333,0,0.333333,0.478261,0.565217,0,0.25,0,0.542857,0.3,0.111111,0.117647,0.666667,0.272727,0.615385,0.333333,0.4375,0.142857,0,0.2,0,0.375,0.2,0.0625,0,0,0.1,0,0.4,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0.722222,0.731707,0.355556,0,0.71875,0.478261,0,0.75,0.666667,0.466667,0,0.333333,0.695652,0.695652,0.285714,0.25,0,0.771429,0.2,0.222222,0.352941,0,0.454545,0.692308,0.333333,0.6875,0.142857,0,0,0,0.25,0.2,0.25,0,0,0.2,0,0.2,0.230769,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0.25,0.5,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,0.277778,0.414634,0.0952381,0,0.46875,0.26087,0,0,0.393939,0.4,0,0.259259,0.608696,0,0,0.833333,0,0.457143,0.2,0,0,0,0,0.307692,1,0.3125,0.285714,0,0,0,0.125,0,0.0625,0.25,0,0.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0.185185,0.146341,0.5,0,0.15625,0.217391,0,0.25,0.181818,0.0666667,0,0.259259,0.173913,0.130435,0.142857,0.166667,0,0.171429,0.1,0,0.117647,0.333333,0.272727,0.153846,0.166667,0.125,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0.611111,0.707317,0.282051,0,0.6875,0.478261,0,0,0.69697,0.533333,0,0.592593,0.565217,0.26087,0.285714,0.833333,0,0.657143,0.5,0.222222,0.294118,0,0.0909091,0.538462,0.333333,0.1875,1,0,0,0,0.375,0.6,0.1875,0,0,0.4,0.2,0.4,0.0769231,0,0,0,0,0,0,0.5,0,0,0,0,0.2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0.314815,0.414634,0.173913,0,0.4375,0.304348,0,0,0.393939,0.4,0,0.333333,0.565217,0,0.0714286,0.833333,0,0.457143,0.2,0,0.0588235,0,0.0909091,0.230769,0.833333,0.375,0.428571,0,0,0,0.125,0,0.0625,0.25,0,0.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0.185185,0.121951,0.5,0,0.125,0.217391,0,0.25,0.151515,0.0666667,0,0.296296,0.130435,0.0869565,0.214286,0.166667,0,0.142857,0.1,0,0.176471,0.333333,0.272727,0.0769231,0.166667,0.125,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0.277778,0.317073,0.285714,0,0.34375,0.26087,0,0.25,0.272727,0.333333,0,0.37037,0.217391,0.130435,0.214286,0.5,0,0.257143,0.5,0,0.176471,0.333333,0,0.153846,0,0.25,0.571429,0,0.2,0,0,0,0.125,0,0,0.1,0.2,0.2,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,0.407407,0.463415,0.178571,0,0.53125,0.26087,0,0,0.515152,0.266667,0,0.296296,0.695652,0.0434783,0.214286,0.75,0,0.485714,0.2,0.111111,0.235294,0.333333,0,0.307692,0.666667,0.375,0.714286,0,0,0,0,0.2,0,0,0,0.4,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,0.37037,0.414634,0.269231,0,0.5,0.217391,0,0.5,0.393939,0.266667,0,0.259259,0.478261,0.26087,0.142857,0.5,0,0.4,0.2,0.222222,0.235294,0.333333,0,0.307692,0.333333,0.25,0.571429,0,0,0,0,0.4,0,0,0,0.4,0,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0.333333,0.268293,0.125,0,0.3125,0.217391,0,0,0.333333,0.133333,0,0.259259,0.478261,0,0.428571,0.5,0,0.285714,0.2,0,0.470588,0.333333,0,0.153846,0.333333,0.25,0.571429,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0.333333,0.317073,0.125,0,0.3125,0.304348,0,0.5,0.272727,0.266667,0,0.185185,0.565217,0.0869565,0.285714,0.5,0,0.342857,0.2,0,0.352941,0.333333,0,0.153846,0.333333,0.25,0.571429,0,0,0,0,0,0.125,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0.333333,0.365854,0.125,0,0.4375,0.217391,0,0.5,0.333333,0.266667,0,0.185185,0.478261,0.26087,0.142857,0.5,0,0.4,0.2,0,0.235294,0.333333,0,0.307692,0.333333,0.375,0.571429,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,0.407407,0.463415,0.107143,0,0.5625,0.217391,0,0.5,0.454545,0.266667,0,0.185185,0.478261,0.434783,0.142857,0.5,0,0.514286,0.2,0,0.235294,0.333333,0,0.615385,0.333333,0.375,0.571429,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0.0925926,0.0731707,0.454545,0,0.15625,0.0869565,0,0.25,0.0909091,0.0666667,0,0.148148,0.26087,0,0.0714286,0.25,0,0.0857143,0.1,0,0.117647,0,0.181818,0.0769231,0.166667,0.125,0.285714,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,0.0555556,0.0487805,0.222222,0,0.15625,0.0434783,0,0,0.121212,0,0,0.111111,0.217391,0,0.0714286,0.25,0,0.0857143,0,0,0.117647,0,0.0909091,0.153846,0.333333,0.0625,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0.0740741,0.121951,0.6,0,0.1875,0.130435,0,0,0.151515,0.133333,0,0.222222,0.173913,0,0,0.25,0,0.0571429,0.4,0,0,0,0.0909091,0,0,0,0.142857,0,0.4,0.5,0,0,0.125,0,0,0.2,0.2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,0.333333,0.487805,0.0833333,0,0.5625,0.26087,0,0,0.484848,0.4,0,0.222222,0.782609,0,0,0.916667,0,0.542857,0.2,0,0,0,0,0.384615,1,0.25,0.571429,0,0.2,0.5,0.25,0,0.1875,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0.148148,0.121951,0.571429,0,0.0625,0.304348,0,0,0.151515,0.133333,0,0.37037,0.0434783,0,0.214286,0.166667,0,0.0571429,0.4,0,0.176471,0,0.181818,0,0,0,0,0,0,0.5,0.125,0,0.0625,0.25,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,0.296296,0.317073,0.409091,0,0.28125,0.347826,0,0.25,0.272727,0.333333,0,0.296296,0.391304,0.130435,0.142857,0.25,0,0.342857,0.1,0.111111,0.117647,0,0.272727,0.230769,0.333333,0.3125,0.142857,0,0,0,0,0,0.25,0,0,0,0,0.4,0.153846,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0.259259,0.243902,0.2,0,0.25,0.26087,0,0,0.30303,0.133333,0,0.222222,0.434783,0.0869565,0.142857,0.583333,0,0.314286,0,0,0.235294,0,0.181818,0.153846,0.333333,0.25,0.571429,0,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0.240741,0.292683,0.157895,0,0.40625,0.130435,0,0.25,0.30303,0.2,0,0.148148,0.478261,0.0869565,0.142857,0.5,0,0.342857,0,0.111111,0.117647,0.333333,0,0.384615,0.666667,0.125,0.285714,0,0,0,0,0.2,0.125,0,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0.259259,0.317073,0.2,0,0.28125,0.304348,0.2,0,0.272727,0.4,0,0.148148,0.391304,0.26087,0.0714286,0.25,0,0.4,0,0,0.0588235,0,0.181818,0.230769,0.166667,0.5,0.142857,0.2,0,0,0,0,0.1875,0.25,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0.351852,0.439024,0.16,0,0.5,0.26087,0,0.25,0.424242,0.333333,0,0.222222,0.478261,0.304348,0.0714286,0.5,0,0.485714,0.2,0,0.117647,0,0.0909091,0.538462,0.666667,0.3125,0.285714,0,0,0,0.375,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0.37037,0.341463,0.384615,0,0.25,0.304348,0.6,0.25,0.242424,0.466667,0,0.296296,0.347826,0.347826,0.142857,0.0833333,0,0.428571,0,0,0.176471,0,0.454545,0.230769,0,0.375,0.142857,0.6,0,0,0,0,0.1875,0,0.363636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0.203704,0.146341,0.235294,0,0.15625,0.217391,0,0.25,0.181818,0.0666667,0,0.222222,0.173913,0.130435,0.285714,0.25,0,0.142857,0.2,0,0.352941,0,0.0909091,0.0769231,0.166667,0.125,0.142857,0,0,0,0.125,0,0.0625,0.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0.12963,0.097561,0.230769,0,0.15625,0.130435,0,0.25,0.121212,0.0666667,0,0.148148,0.173913,0.0869565,0.214286,0.25,0,0.114286,0,0.111111,0.235294,0.333333,0,0.0769231,0.166667,0.0625,0.142857,0,0,0,0,0.2,0.0625,0.25,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0.0740741,0.146341,0,0,0.25,0.0869565,0,0,0.181818,0.133333,0,0.0740741,0.347826,0,0,0.416667,0,0.2,0,0,0,0,0,0.230769,0.5,0.125,0.285714,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0.259259,0.219512,0.5,0,0.1875,0.304348,0,0.25,0.212121,0.2,0,0.444444,0.0434783,0.173913,0.214286,0.166667,0,0.171429,0.4,0,0.235294,0,0.272727,0.230769,0,0,0,0,0,0.5,0.25,0,0.0625,0.25,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0.37037,0.463415,0.346154,0,0.4375,0.391304,0,0,0.454545,0.4,0,0.444444,0.347826,0.217391,0.0714286,0.5,0,0.428571,0.5,0,0.0588235,0,0.181818,0.307692,0.5,0.1875,0.142857,0,0.2,0,0.625,0,0.125,0.25,0,0.2,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,0.37037,0.341463,0.384615,0,0.25,0.304348,0.6,0.25,0.242424,0.466667,0,0.37037,0.347826,0.26087,0.142857,0.166667,0,0.428571,0,0,0.176471,0,0.454545,0.153846,0.166667,0.375,0.142857,0.6,0,0,0,0,0.1875,0,0.363636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0.351852,0.414634,0.28,0,0.5,0.217391,0,0.25,0.454545,0.2,0,0.222222,0.521739,0.26087,0.0714286,0.5,0,0.457143,0.1,0.111111,0.117647,0,0.181818,0.384615,0.5,0.3125,0.428571,0,0.4,0,0,0.2,0.125,0,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0.240741,0.268293,0.263158,0,0.34375,0.173913,0,0.25,0.272727,0.2,0,0.148148,0.478261,0.0869565,0.142857,0.416667,0,0.285714,0.1,0.111111,0.176471,0,0.0909091,0.153846,0.5,0.3125,0.142857,0,0.2,0,0,0.2,0.0625,0.25,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,0.0740741,0.146341,0.1,0,0.25,0.0869565,0,0,0.181818,0.133333,0,0.111111,0.304348,0,0,0.416667,0,0.171429,0.1,0,0,0,0,0.153846,0.5,0.125,0.142857,0,0.2,0,0,0,0.0625,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0.277778,0.317073,0.190476,0,0.28125,0.26087,0.4,0,0.272727,0.4,0,0.185185,0.26087,0.347826,0.142857,0.0833333,0,0.4,0,0,0.117647,0,0.181818,0.307692,0,0.4375,0.142857,0.4,0,0,0,0,0.125,0,0.363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
