CID,na_in_C4,na_ex_Cl1,na_ex_O2,na_ex_C4,ms,C4_2_N3_3_1,C4_2_C4_2_1,FC_3_C4_0_/_/_0,LeafAC_C4_N3_1,C4_2_N3_2_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,na_ex_S2,FC_54_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_5_N3_0_/_/_0,FC_4_C4_0_Cl1_1_/_1_/_0_0,dg_in_2,FC_1_C4_0_H1_1_/_1_/_0_0,LeafAC_O2_N3_1,C4_2_C4_4_1,LeafAC_O2_S4_2,FC_22_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_80_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,na_ex_F1,FC_91_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_O2_2_1,N3_2_N3_3_1,FC_37_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,dg_in_4,N3_3_N3_3_1,FC_50_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_65_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,LeafAC_C4_C4_2,na_ex_Br1,FC_24_C4_0_Br1_1_/_1_/_0_0,FC_32_C4_0_H1_1_Cl1_1_/_1_1_/_0_0_0,FC_81_C4_0_Cl1_1_Cl1_1_/_1_1_/_0_0_0,FC_30_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,FC_68_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,LeafAC_O2_C4_2,FC_103_C4_0_H1_1_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_1_2_1_1_1_/_0_0_0_0_0_0_0_0,na_ex_N3,FC_41_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_11_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_36_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_26_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_86_C4_0_H1_1_H1_1_C4_1_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_75_C4_0_O2_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_2_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_104_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_109_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,N3_2_N3_2_2,FC_194_C4_0_O2_1_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_199_C4_0_N3_1_H1_2_O2_2_H1_3_/_1_1_1_1_/_0_0_0_0_0,LeafAC_F1_C4_1,FC_111_C4_0_O2_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_150_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_42_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_Cl1_C4_1
4933,0.304348,0.2,0.111111,0.222222,0.254589,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.272727,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.2
10518,0.478261,0.0,0.333333,0.222222,0.121757,0.0,0.357143,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.75,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
8914,0.26087,0.0,0.111111,0.333333,0.0253796,0.0,0.357143,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.181818,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
16556,0.478261,0.0,0.111111,0.222222,0.0722149,0.0,0.142857,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
12350,0.130435,0.0,0.0,0.444444,0.0367336,0.0,0.142857,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0454545,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
135424354,0.26087,0.0,0.111111,0.555556,0.0859204,0.0,0.0714286,0.25,0.0,0.0,0.333333,0.0,0.0,0,0.25,0.0,0.227273,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
7061,0.26087,0.0,0.0,0.444444,0.0672111,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
68704,0.391304,0.0,0.222222,0.444444,0.0934361,0.0,0.0714286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.25,0.5,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.5,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
13263,0.130435,0.0,0.0,0.666667,0.128468,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0,0.75,0.0,0.181818,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2720,0.304348,0.1,0.444444,0.0,0.386877,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0,0.25,0.1,0.363636,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.1
18466,0.391304,0.0,0.333333,0.222222,0.158302,0.0,0.214286,0.125,0.0,0.25,0.333333,0.0,0.0,0,0.0,0.0,0.454545,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
7239,0.26087,0.2,0.0,0.0,0.359456,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.2
2757,0.73913,0.0,0.111111,0.222222,0.109954,0.285714,0.285714,0.375,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.590909,0.5,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,1,0.5,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
2757,0.73913,0.0,0.111111,0.222222,0.109954,0.285714,0.285714,0.375,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.590909,0.5,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,1,0.5,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
2757,0.73913,0.0,0.111111,0.222222,0.109954,0.285714,0.285714,0.375,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.590909,0.5,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,1,0.5,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
2757,0.73913,0.0,0.111111,0.222222,0.109954,0.285714,0.285714,0.375,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.590909,0.5,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,1,0.5,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
8057,0.0869565,0.0,0.0,0.333333,0.208588,0.0,0.0714286,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.333333,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
5281670,0.652174,0.0,0.666667,0.0,0.233803,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.545455,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
5156,0.521739,0.0,0.222222,0.333333,0.116764,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.409091,0.25,0.0,0.4,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
12160,0.26087,0.0,0.0,0.333333,0.0664703,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
521440,0.782609,0.0,0.555556,0.333333,0.109273,0.0,0.214286,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.454545,0.25,0.0,0.6,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.75,0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
10992,0.130435,0.1,0.0,0.333333,0.08021,0.0,0.142857,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0454545,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.1
54685734,0.782609,0.0,0.888889,0.444444,0.165987,0.0,0.0714286,0.375,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.545455,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.75,0,0.5,0.0,0.8,0.5,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
7622,0.26087,0.0,0.0,0.666667,0.0175145,0.428571,0.214286,0.0,0.0,0.0,1.0,0.0,0.0,0,0.25,0.0,0.136364,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
8560,0.434783,0.0,0.222222,0.444444,0.155152,0.0,0.142857,0.25,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.363636,0.25,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
1549040,0.304348,0.0,0.111111,0.333333,0.0988515,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
9605,0.26087,0.0,0.0,0.0,0.640724,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.0,0,0.25,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.25,0,0,0,0.0
54686003,0.782609,0.0,1.0,0.444444,0.172351,0.0,0.0714286,0.375,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.545455,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.75,0,0.5,0.0,0.8,0.5,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
4544,0.782609,0.0,0.444444,0.444444,0.159869,0.142857,0.0714286,0.75,0.25,0.0,0.0,1.0,0.0,0,0.0,0.0,0.636364,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
21307,0.478261,0.0,0.111111,0.111111,0.173846,0.0,0.214286,0.25,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.545455,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
30773,0.173913,0.1,0.0,0.555556,0.182215,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.75,0.1,0.227273,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.1
7595,0.565217,0.0,0.111111,0.0,0.149936,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.590909,0.625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
8361,0.565217,0.0,0.222222,0.0,0.179569,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.545455,0.5625,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
4168,0.391304,0.1,0.222222,0.555556,0.130032,0.142857,0.0714286,0.125,0.0,0.25,0.0,0.0,0.0,0,0.0,0.1,0.409091,0.125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.1
697993,0.304348,0.0,0.0,0.0,0.310018,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.318182,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
8003,0.0434783,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
10686,0.26087,0.0,0.0,0.333333,0.0664703,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
7928,0.26087,0.1,0.0,0.0,0.526119,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.333333,0.333333,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.1
11903,0.26087,0.0,0.0,0.333333,0.0664703,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
8333,0.565217,0.0,0.222222,0.111111,0.149936,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
11597,0.0869565,0.0,0.0,0.444444,0.0193872,0.0,0.0714286,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.5,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
7257,0.26087,0.2,0.0,0.0,0.329066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.272727,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.2
40896,0.26087,0.0,0.333333,0.555556,0.231845,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.125,0.0,0.0,0,0.0,0,0.75,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.75,0,0,0,0.0
12147,0.26087,0.0,0.111111,0.222222,0.426791,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
2078,0.347826,0.1,0.222222,0.666667,0.128275,0.142857,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0,0.25,0.0,0.227273,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.1
25706,0.434783,0.0,0.111111,0.222222,0.100378,0.0,0.214286,0.125,0.0,0.0,0.333333,0.5,0.0,0,0.0,0.0,0.409091,0.25,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
23714,0.304348,0.2,0.222222,0.111111,0.303577,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.227273,0.125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.2
11964,0.521739,0.0,0.111111,0.222222,0.0905469,0.0,0.285714,0.125,0.0,0.5,0.333333,0.5,0.0,0,0.0,0.0,0.545455,0.25,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
12060,0.26087,0.0,0.222222,0.111111,0.552411,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.5,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
11574,0.26087,0.0,0.0,0.111111,0.0367336,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.0625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
7406,0.26087,0.0,0.0,0.333333,0.0664703,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
5330,0.434783,0.0,0.333333,0.111111,0.21559,0.0,0.0714286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.545455,0.375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
6129,0.478261,0.0,0.111111,0.111111,0.157097,0.0,0.214286,0.375,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
7296,0.217391,0.0,0.0,0.111111,0.0193872,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
90590,0.478261,0.0,0.111111,0.111111,0.157097,0.0,0.142857,0.25,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.5,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
